ACT_ID,DESCR,ANALYSIS_YR,STREAM_ID,AREA,SPECIES,SEN_STATUS,ESTIMATE_CLASSIFICATION,ESTIMATE_METHOD,WATERSHED_CDE,ESTIMATE_STAGE,SPL_ID,SEN_PRESENCE_ADULT,SEN_PRESENCE_JACK,NATURAL_ADULT_SPAWNERS,NATURAL_JACK_SPAWNERS,NATURAL_SPAWNERS_TOTAL,ADULT_BROODSTOCK_REMOVALS,JACK_BROODSTOCK_REMOVALS,TOTAL_BROODSTOCK_REMOVALS,OTHER_REMOVALS,TOTAL_RETURN_TO_RIVER,UNSPECIFIED_RETURN,NO_INSPECTIONS_USED,POPULATION,MAX_ESTIMATE,RUN_TYPE,SEN_NUSEDS1_ENUM_METHOD1,SEN_NUSEDS1_ENUM_METHOD2,SEN_NUSEDS1_ENUM_METHOD3,SEN_NUSEDS1_ENUM_METHOD4,SEN_NUSEDS1_ENUM_METHOD5,SEN_NUSEDS1_ENUM_METHOD6,EFFECTIVE_FEMALES,WEIGHTED_PCT_SPAWN,OTHER_ADULT_REMOVALS,OTHER_JACK_REMOVALS,TOT_ADULT_RET_RIVER,TOT_JACK_RET_RIVER,JUV_PRES_TYP,GEOGRAPHICAL_EXTNT_OF_ESTIMATE,POP_ID,CU_NAME,CU_INDEX,CU_TYPE,SPECIES_QUALIFIED,SBJ_ID
811088,Wahleach Creek (Chilliwack) Pink 1989,1989,106,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383573,PRESENT,UNKNOWN,,,,,,,,,936,,Wahleach Creek (Chilliwack) Pink,936,,,,,,,,,,,,,,,WAHLEACH CREEK,47101,FRASER RIVER,1,Current,PKO,7389
875612,Foley Creek (Chilliwack) Pink 1981,1981,78,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-45800-0000-0000-000-000-000-000-000-000,FINAL,8448097,PRESENT,UNKNOWN,,,,,,,,,,,Foley Creek (Chilliwack) Pink,,,,,,,,,,,,,,,,FOLEY CREEK,47037,FRASER RIVER,1,Current,PKO,7389
875658,Nesakwatch Creek (Chilliwack) Pink 1961,1961,79,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-50700-0000-0000-000-000-000-000-000-000,FINAL,8448143,PRESENT,UNKNOWN,,,,,,,,,434,,Nesakwatch Creek (Chilliwack) Pink,434,,,,,,,,,,,,,,,NESAKWATCH CREEK,47040,FRASER RIVER,1,Current,PKO,7389
970654,Bridge River (Lillooet) Pink Run 1 1961,1961,133,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-241900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8543139,PRESENT,UNKNOWN,,,,,,,,,1895,,Bridge River (Lillooet) Pink Run 1,1895,1,,,,,,,,,,,,,,BRIDGE RIVER,47225,FRASER RIVER,1,Current,PKO,7389
755784,Silverhope Creek (Chilliwack) Pink 1989,1989,111,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-112900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328269,PRESENT,UNKNOWN,,,,,,,,,8853,,Silverhope Creek (Chilliwack) Pink,8853,,,,,,,,,,,,,,,SILVERHOPE CREEK,47119,FRASER RIVER,1,Current,PKO,7389
89335221,Whonnock Creek (Mission) Pink Run 1 1999,1999,33,29D,Pink,RELEASED,UNKNOWN,Not Applicable,100-045300-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,12691369,NOT INSPECTED,,,,,,,,,,,,Whonnock Creek (Mission) Pink Run 1,,1,,,,,,,,,,,,,,WHONNOCK CREEK,48000,FRASER RIVER,1,Current,PKO,7389
19690827,Yalakom River (Lillooet) Pink 1999,1999,134,29F,Pink,RELEASED,UNKNOWN,Not Applicable,100-241900-16600-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,47361409,NOT INSPECTED,,,,,,,,,,,,Yalakom River (Lillooet) Pink,,,,,,,,,,,,,,,,YALAKOM RIVER,47233,FRASER RIVER,1,Current,PKO,7389
897464,Tamihi Creek (Chilliwack) Pink 1963,1963,74,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-24800-0000-0000-000-000-000-000-000-000,FINAL,8469949,PRESENT,UNKNOWN,,,,,,,,,101,,Tamihi Creek (Chilliwack) Pink,101,,,,,,,,,,,,,,,TAMIHI CREEK,47027,FRASER RIVER,1,Current,PKO,7389
734854,Eagle River (Salmon Arm) Pink Run 1 1987,1987,232,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-831400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8307339,PRESENT,UNKNOWN,,,,,,,,,2,,Eagle River (Salmon Arm) Pink Run 1,2,1,,,,,,,,,,,,,,EAGLE RIVER,46362,FRASER RIVER,1,Current,PKO,7389
995652,Stein River (Lillooet) Pink Run 1 1961,1961,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568137,PRESENT,UNKNOWN,,,,,,,,,83,,Stein River (Lillooet) Pink Run 1,83,1,,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
779129,Popcum Creek Pink 1963,1963,103,29D,Pink,RELEASED,UNKNOWN,Not Applicable,100-089400-07100-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8351614,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Popcum Creek Pink,0,,,,,,,,,,,,,,,POPKUM CREEK,47091,FRASER RIVER,1,Current,PKO,7389
995656,Stein River (Lillooet) Pink Run 1 1971,1971,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568141,PRESENT,UNKNOWN,,,,,,,,,31,,Stein River (Lillooet) Pink Run 1,31,1,,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
733130,Stave River (Mission) Pink 1957,1957,34,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-047100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8305615,PRESENT,UNKNOWN,,,,,,,,,7036,,Stave River (Mission) Pink,7036,,,,,,,,,,,,,,,STAVE RIVER,48007,FRASER RIVER,1,Current,PKO,7389
758099,Chehalis River (Mission) Pink 1981,1981,181,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8330584,PRESENT,UNKNOWN,,,,,,,,,169,,Chehalis River (Mission) Pink,169,,,,,,,,,,,,,,,CHEHALIS RIVER,46040,FRASER RIVER,1,Current,PKO,7389
758092,Chehalis River (Mission) Pink 1979,1979,181,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8330577,PRESENT,UNKNOWN,,,,,,,,,2067,,Chehalis River (Mission) Pink,2067,,,,,,,,,,,,,,,CHEHALIS RIVER,46040,FRASER RIVER,1,Current,PKO,7389
868066,Silverdale Creek (Mission) Pink 1957,1957,36,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-051900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8440551,PRESENT,UNKNOWN,,,,,,,,,62,,Silverdale Creek (Mission) Pink,62,,,,,,,,,,,,,,,SILVERDALE CREEK,48011,FRASER RIVER,1,Current,PKO,7389
1017924,Depot Creek (Chilliwack) Pink 1983,1983,85,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-72300-0000-0000-000-000-000-000-000-000,NEAR FINAL,8590409,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Depot Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,DEPOT CREEK,47068,FRASER RIVER,1,Current,PKO,7389
750428,Little Shuswap Lake (Salmon Arm) Pink 1991,1991,2484,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8322913,PRESENT,UNKNOWN,,,,,,,,,26,,Little Shuswap Lake (Salmon Arm) Pink,26,,,,,,,,,,,,,,,LITTLE SHUSWAP LAKE,44563,FRASER RIVER,1,Current,PKO,7389
755587,Wahleach Creek (Chilliwack) Pink 1967,1967,106,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328072,PRESENT,UNKNOWN,,,,,,,,,3162,,Wahleach Creek (Chilliwack) Pink,3162,,,,,,,,,,,,,,,WAHLEACH CREEK,47101,FRASER RIVER,1,Current,PKO,7389
769497,Portage Creek (Lillooet) Pink Run 1 1981,1981,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8341982,PRESENT,UNKNOWN,,,,,,,,,18733,,Portage Creek (Lillooet) Pink Run 1,18733,1,,,,,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
734434,Adams River (Salmon Arm) Pink Run 1 1991,1991,220,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8306919,PRESENT,UNKNOWN,,,,,,,,,2153,,Adams River (Salmon Arm) Pink Run 1,2153,1,,,,,,,,,,,,,,ADAMS RIVER,46242,FRASER RIVER,1,Current,PKO,7389
858185,Nahatlatch River (Lillooet) Pink Run 1 1957,1957,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8430670,PRESENT,UNKNOWN,,,,,,,,,242,,Nahatlatch River (Lillooet) Pink Run 1,242,1,,,,,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
782987,Deadman River (Lillooet) Pink Run 1 1973,1973,217,29F,Pink,RELEASED,UNKNOWN,Not Applicable,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8355472,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Deadman River (Lillooet) Pink Run 1,0,1,,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
734191,Upper & Lower Seton Channels (Lillooet) Pink 1981,1981,2451,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8306676,PRESENT,UNKNOWN,,,,,,,,,44248,,Upper & Lower Seton Channels (Lillooet) Pink,44248,,,,,,,,,,,,,,,SETON CHANNELS - UPPER AND LOWER,45104,FRASER RIVER,1,Current,PKO,7389
786782,Lower Shuswap River (Salmon Arm) Pink Run 1 1985,1985,240,29K,Pink,RELEASED,UNKNOWN,Not Applicable,128-835500-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8359267,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Lower Shuswap River (Salmon Arm) Pink Run 1,0,1,,,,,,,,,,,,,,SHUSWAP RIVER - LOWER,46433,FRASER RIVER,1,Current,PKO,7389
808942,Chilliwack River (Upper) (Chilliwack) Pink 1969,1969,63,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,FINAL,8381427,PRESENT,UNKNOWN,,,,,,,,,190,,Chilliwack River (Upper) (Chilliwack) Pink,190,,,,,,,,,,,,,,,CHILLIWACK RIVER - UPPER,46988,FRASER RIVER,1,Current,PKO,7389
995604,Nahatlatch River (Lillooet) Pink Run 1 1983,1983,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568089,PRESENT,UNKNOWN,,,,,,,,,4706,,Nahatlatch River (Lillooet) Pink Run 1,4706,1,,,,,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
833306,Stoyoma Creek (Chilliwack) Pink 1963,1963,2387,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-162300-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8405791,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Stoyoma Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,STOYOMA CREEK,45007,FRASER RIVER,1,Current,PKO,7389
814104,Silverhope Creek (Chilliwack) Pink 1973,1973,111,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-112900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8386589,PRESENT,UNKNOWN,,,,,,,,,1872,,Silverhope Creek (Chilliwack) Pink,1872,,,,,,,,,,,,,,,SILVERHOPE CREEK,47119,FRASER RIVER,1,Current,PKO,7389
808945,Chilliwack River (Upper) (Chilliwack) Pink 1971,1971,63,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,FINAL,8381430,PRESENT,UNKNOWN,,,,,,,,,104,,Chilliwack River (Upper) (Chilliwack) Pink,104,,,,,,,,,,,,,,,CHILLIWACK RIVER - UPPER,46988,FRASER RIVER,1,Current,PKO,7389
968963,Seton And Cayoosh Creeks (Lillooet) Pink Run 1 1989,1989,7990579,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541448,PRESENT,UNKNOWN,,,,,,,,,872460,,Seton And Cayoosh Creeks (Lillooet) Pink Run 1,872460,1,,,,,,,,,,,,,,SETON AND CAYOOSH CREEKS,47195,FRASER RIVER,1,Current,PKO,7389
48556078,Tamihi Creek (Chilliwack) Pink 1997,1997,74,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-24800-0000-0000-000-000-000-000-000-000,NEAR FINAL,10940543,NOT INSPECTED,,,,,,,,,,,,Tamihi Creek (Chilliwack) Pink,,,,,,,,,,,,,,,,TAMIHI CREEK,47027,FRASER RIVER,1,Current,PKO,7389
758070,Chehalis River (Mission) Pink 1973,1973,181,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8330555,PRESENT,UNKNOWN,,,,,,,,,14300,,Chehalis River (Mission) Pink,14300,,,,,,,,,,,,,,,CHEHALIS RIVER,46040,FRASER RIVER,1,Current,PKO,7389
779142,Fraser River (Mission) Pink 1961,1961,1,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8351627,PRESENT,UNKNOWN,,,,,,,,,547850,,Fraser River (Mission) Pink,547850,,,,,,,,,,,,,,,FRASER RIVER,47235,FRASER RIVER,1,Current,PKO,7389
968988,Cayoosh Creek (Lillooet) Pink Run 1 1983,1983,131,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-05000-00000-0000-0000-000-000-000-000-000-000,FINAL,8541473,PRESENT,UNKNOWN,,,,,,,,,36746,,Cayoosh Creek (Lillooet) Pink Run 1,36746,1,,,,,,,,,,,,,,CAYOOSH CREEK,47205,FRASER RIVER,1,Current,PKO,7389
790926,Chehalis River (Mission) Pink 1957,1957,181,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8363411,PRESENT,UNKNOWN,,,,,,,,,9336,,Chehalis River (Mission) Pink,9336,,,,,,,,,,,,,,,CHEHALIS RIVER,46040,FRASER RIVER,1,Current,PKO,7389
969738,Churn Creek (Lillooet) Pink 1983,1983,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542223,PRESENT,UNKNOWN,,,,,,,,,902,,Churn Creek (Lillooet) Pink,902,,,,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
781350,Whonnock Creek (Mission) Pink Run 1 1981,1981,33,29D,Pink,RELEASED,UNKNOWN,Not Applicable,100-045300-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8353835,NONE OBSERVED,UNKNOWN,,,,,,,,,,,Whonnock Creek (Mission) Pink Run 1,,1,,,,,,,,,,,,,,WHONNOCK CREEK,48000,FRASER RIVER,1,Current,PKO,7389
995589,Nahatlatch River (Lillooet) Pink Run 1 1977,1977,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568074,PRESENT,UNKNOWN,,,,,,,,,2018,,Nahatlatch River (Lillooet) Pink Run 1,2018,1,,,,,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
854389,Chilliwack River (Upper) (Chilliwack) Pink 1987,1987,63,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8426874,PRESENT,UNKNOWN,,,,,,,,,939,,Chilliwack River (Upper) (Chilliwack) Pink,939,,,,,,,,,,,,,,,CHILLIWACK RIVER - UPPER,46988,FRASER RIVER,1,Current,PKO,7389
810074,Anderson River (Chilliwack) Pink 1959,1959,124,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-158000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8382559,PRESENT,UNKNOWN,,,,,,,,,567,,Anderson River (Chilliwack) Pink,567,,,,,,,,,,,,,,,ANDERSON RIVER,47154,FRASER RIVER,1,Current,PKO,7389
83709745,Wahleach Creek (Chilliwack) Pink 1997,1997,106,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,57973943,NOT INSPECTED,,,,,,,,,,,,Wahleach Creek (Chilliwack) Pink,,,,,,,,,,,,,,,,WAHLEACH CREEK,47101,FRASER RIVER,1,Current,PKO,7389
769477,Portage Creek (Lillooet) Pink Run 1 1973,1973,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8341962,PRESENT,UNKNOWN,,,,,,,,,13983,,Portage Creek (Lillooet) Pink Run 1,13983,1,,,,,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
969861,Thompson River (Lillooet) Pink Run 1 1969,1969,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542346,PRESENT,UNKNOWN,,,,,,,,,247896,,Thompson River (Lillooet) Pink Run 1,247896,1,,,,,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
812844,Harrison River (Mission) Pink 1971,1971,179,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8385329,PRESENT,UNKNOWN,,,,,,,,,73881,,Harrison River (Mission) Pink,73881,,,,,,,,,,,,,,,HARRISON RIVER,46032,FRASER RIVER,1,Current,PKO,7389
734183,Upper & Lower Seton Channels (Lillooet) Pink 1965,1965,2451,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8306668,PRESENT,UNKNOWN,,,,,,,,,7000,,Upper & Lower Seton Channels (Lillooet) Pink,7000,,,,,,,,,,,,,,,SETON CHANNELS - UPPER AND LOWER,45104,FRASER RIVER,1,Current,PKO,7389
821441,Sloquet Creek Pink 1953,1953,197,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,119-025200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8393926,PRESENT,UNKNOWN,,,,,,,,,400,,Sloquet Creek Pink,400,,,,,,,,,,,,,,,SLOQUET CREEK,46095,FRASER RIVER,1,Current,PKO,7389
747106,North Thompson River (Clearwater) Pink Run 1 1983,1983,256,29J,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,129-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8319591,PRESENT,UNKNOWN,,,,,,,,,75,,North Thompson River (Clearwater) Pink Run 1,75,1,,,,,,,,,,,,,,NORTH THOMPSON RIVER,46584,FRASER RIVER,1,Current,PKO,7389
811116,Lorenzetta Creek (Chilliwack) Pink 1959,1959,107,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-102000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8383601,PRESENT,UNKNOWN,,,,,,,,,991,,Lorenzetta Creek (Chilliwack) Pink,991,,,,,,,,,,,,,,,LORENZETTA CREEK,47104,FRASER RIVER,1,Current,PKO,7389
969170,Deadman River (Lillooet) Pink Run 1 1983,1983,217,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-714600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541655,PRESENT,UNKNOWN,,,,,,,,,601,,Deadman River (Lillooet) Pink Run 1,601,1,,,,,,,,,,,,,,DEADMAN RIVER,46212,FRASER RIVER,1,Current,PKO,7389
813976,Sucker Creek (Chilliwack) Pink Run 1 1957,1957,113,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-115400-03100-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8386461,PRESENT,UNKNOWN,,,,,,,,,655,,Sucker Creek (Chilliwack) Pink Run 1,655,1,,,,,,,,,,,,,,SUCKER CREEK,47129,FRASER RIVER,1,Current,PKO,7389
734186,Upper & Lower Seton Channels (Lillooet) Pink 1971,1971,2451,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8306671,PRESENT,UNKNOWN,,,,,,,,,30889,,Upper & Lower Seton Channels (Lillooet) Pink,30889,,,,,,,,,,,,,,,SETON CHANNELS - UPPER AND LOWER,45104,FRASER RIVER,1,Current,PKO,7389
834246,Stave River (Mission) Pink 1985,1985,34,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-047100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8406731,UNKNOWN,UNKNOWN,,,,,,,,,,,Stave River (Mission) Pink,,,,,,,,,,,,,,,,STAVE RIVER,48007,FRASER RIVER,1,Current,PKO,7389
68835384,Sucker Creek (Chilliwack) Pink Run 1 1997,1997,113,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-115400-03100-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,11208314,NOT INSPECTED,,,,,,,,,,,,Sucker Creek (Chilliwack) Pink Run 1,,1,,,,,,,,,,,,,,SUCKER CREEK,47129,FRASER RIVER,1,Current,PKO,7389
780968,Floods Creek (Chilliwack) Pink 1963,1963,435,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,,FINAL,8353453,PRESENT,UNKNOWN,,,,,,,,,3,,Floods Creek (Chilliwack) Pink,3,,,,,,,,,,,,,,,FLOODS CREEK,48419,FRASER RIVER,1,Current,PKO,7389
780337,Ruby Creek (Mission) Pink 1979,1979,109,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-104700-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8352822,PRESENT,UNKNOWN,,,,,,,,,1602,,Ruby Creek (Mission) Pink,1602,,,,,,,,,,,,,,,RUBY CREEK,47112,FRASER RIVER,1,Current,PKO,7389
748338,Watson Bar Creek (Lillooet) Pink 1975,1975,2575,29F,Pink,RELEASED,UNKNOWN,Not Applicable,100-282400-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8320823,NOT INSPECTED,UNKNOWN,,,,,,,,,,,Watson Bar Creek (Lillooet) Pink,,,,,,,,,,,,,,,,WATSON BAR CREEK,44655,FRASER RIVER,1,Current,PKO,7389
779158,Fraser River (Mission) Pink 1991,1991,1,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8351643,PRESENT,UNKNOWN,,,,,,,,,9281051,,Fraser River (Mission) Pink,9281051,,,,,,,,,,,,,,,FRASER RIVER,47235,FRASER RIVER,1,Current,PKO,7389
754204,Widgeon Creek (Coquitlam) Pink 1959,1959,21,29C,Pink,RELEASED,UNKNOWN,Not Applicable,100-026700-19300-00000-0000-0000-000-000-000-000-000-000,FINAL,8326689,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Widgeon Creek (Coquitlam) Pink,0,,,,,,,,,,,,,,,WIDGEON CREEK,47956,FRASER RIVER,1,Current,PKO,7389
755817,Coquihalla River (Chilliwack) Pink 1957,1957,112,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-115400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328302,PRESENT,UNKNOWN,,,,,,,,,6601,,Coquihalla River (Chilliwack) Pink,6601,,,,,,,,,,,,,,,COQUIHALLA RIVER,47123,FRASER RIVER,1,Current,PKO,7389
755572,Wahleach Creek (Chilliwack) Pink 1961,1961,106,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328057,PRESENT,UNKNOWN,,,,,,,,,5088,,Wahleach Creek (Chilliwack) Pink,5088,,,,,,,,,,,,,,,WAHLEACH CREEK,47101,FRASER RIVER,1,Current,PKO,7389
734863,Eagle River (Salmon Arm) Pink Run 1 1989,1989,232,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-831400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8307348,PRESENT,UNKNOWN,,,,,,,,,3,,Eagle River (Salmon Arm) Pink Run 1,3,1,,,,,,,,,,,,,,EAGLE RIVER,46362,FRASER RIVER,1,Current,PKO,7389
1021273,Hunter Creek (Chilliwack) Pink 1973,1973,110,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-106400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8593758,PRESENT,UNKNOWN,,,,,,,,,367,,Hunter Creek (Chilliwack) Pink,367,,,,,,,,,,,,,,,HUNTER CREEK,47115,FRASER RIVER,1,Current,PKO,7389
858205,Nahatlatch River (Lillooet) Pink Run 1 1971,1971,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8430690,PRESENT,UNKNOWN,,,,,,,,,198,,Nahatlatch River (Lillooet) Pink Run 1,198,1,,,,,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
782024,Spuzzum Creek (Chilliwack) Pink 1971,1971,123,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-141400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8354509,PRESENT,UNKNOWN,,,,,,,,,55,,Spuzzum Creek (Chilliwack) Pink,55,,,,,,,,,,,,,,,SPUZZUM CREEK,47151,FRASER RIVER,1,Current,PKO,7389
780307,Ruby Creek (Mission) Pink 1965,1965,109,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-104700-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8352792,PRESENT,UNKNOWN,,,,,,,,,221,,Ruby Creek (Mission) Pink,221,,,,,,,,,,,,,,,RUBY CREEK,47112,FRASER RIVER,1,Current,PKO,7389
