"popID","rtnYear","EstClass","MissEscCode","SumSpnEstimates_ADonly","SumSpnEstimates_ADinfilled","NatSpwnAD","NatSpwnJA","NatSpwnUNK","BroodStockAD","BroodStockJA","BroodStockUNK","TotRtnRiver","HatchOriginAD","HatchOriginJA","SumSpnEstimates_withJacks","SumSpnEstimates_pC","Comment"
51368,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,5206,NA,2582,759,NA,2624,97,NA,9681,NA,NA,NA,NA,NA
51368,2020,"RELATIVE ABUNDANCE (TYPE-3)",NA,5607,NA,3574,178,NA,2033,10,NA,12274,NA,NA,NA,NA,NA
51368,2021,"RELATIVE ABUNDANCE (TYPE-3)",NA,4984,NA,3463,101,NA,1521,4,NA,10661,NA,NA,NA,NA,NA
51368,2022,"RELATIVE ABUNDANCE (TYPE-3)",NA,4569,NA,2454,256,NA,2115,67,NA,10060,NA,NA,NA,NA,NA
51388,1990,"QualFiltered",NA,NA,NA,2338,155,155,423,80,80,3662,NA,NA,NA,NA,NA
51388,1991,"QualFiltered",NA,NA,NA,2457,431,431,665,210,210,5611,NA,NA,NA,NA,NA
51388,1992,"QualFiltered",NA,NA,NA,2591,165,165,387,96,96,4438,NA,NA,NA,NA,NA
51388,1993,"QualFiltered",NA,NA,NA,2532,67,67,289,274,274,4969,NA,NA,NA,NA,NA
51388,1994,"QualFiltered",NA,NA,NA,2488,7,7,766,14,14,3424,NA,NA,NA,NA,NA
51388,1995,"QualFiltered",NA,NA,NA,1539,328,328,57,218,218,3770,NA,NA,NA,NA,NA
51388,1996,"QualFiltered",NA,NA,NA,2311,45,45,275,92,92,3408,NA,NA,NA,NA,NA
51388,1997,"QualFiltered",NA,NA,NA,2634,22,22,496,130,130,3892,NA,NA,NA,NA,NA
51388,1998,"QualFiltered",NA,NA,NA,2666,NA,NA,272,93,93,3031,NA,NA,NA,NA,NA
51388,1999,"QualFiltered",NA,NA,NA,3321,479,479,1083,247,247,5622,NA,NA,NA,NA,NA
51388,2000,"QualFiltered",NA,NA,NA,1671,82,82,670,58,58,3133,NA,NA,NA,NA,NA
51388,2001,"QualFiltered",NA,NA,NA,1697,93,93,1745,1071,1071,5556,NA,NA,NA,NA,NA
51388,2002,"QualFiltered",NA,NA,NA,2270,17,17,1127,66,66,4514,NA,NA,NA,NA,NA
51388,2003,"RELATIVE ABUNDANCE (TYPE-3)",NA,4212,NA,2257,267,267,1955,298,298,4777,NA,NA,NA,NA,NA
51388,2004,"RELATIVE ABUNDANCE (TYPE-3)",NA,3870,NA,2871,285,285,999,135,135,4290,NA,NA,NA,NA,NA
51388,2005,"TRUE ABUNDANCE (TYPE-2)",NA,3207,NA,1200,12,12,2007,615,615,3834,NA,NA,NA,NA,NA
51388,2007,"RELATIVE ABUNDANCE (TYPE-3)",NA,3428,NA,1703,719,719,1725,82,82,6867,NA,NA,NA,NA,NA
51388,2008,"RELATIVE ABUNDANCE (TYPE-3)",NA,2869,NA,1832,35,35,1037,76,76,4436,NA,NA,NA,NA,NA
51388,2009,"RELATIVE ABUNDANCE (TYPE-3)",NA,2942,NA,1385,10,NA,1557,6,6,4800,NA,NA,NA,NA,NA
51388,2010,"RELATIVE ABUNDANCE (TYPE-3)",NA,2346,NA,783,18,18,1563,6,6,3560,NA,NA,NA,NA,NA
51388,2011,"RELATIVE ABUNDANCE (TYPE-3)",NA,3336,NA,2058,19,19,1278,8,8,3829,NA,NA,NA,NA,NA
51388,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,1710,NA,668,54,NA,1042,0,NA,2526,NA,NA,NA,NA,NA
51388,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,1703,NA,659,53,NA,1044,10,NA,4116,NA,NA,NA,NA,NA
51388,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,3612,NA,2599,91,NA,1013,0,NA,3959,NA,NA,NA,NA,NA
51388,2015,"QualFiltered",NA,NA,NA,1186,24,NA,930,0,NA,2434,NA,NA,NA,NA,NA
51388,2016,"QualFiltered",NA,NA,NA,2342,317,NA,1100,0,NA,5641,NA,NA,NA,NA,NA
51388,2017,"QualFiltered",NA,NA,NA,2615,43,NA,3700,714,NA,7072,NA,NA,NA,NA,NA
51388,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,3012,NA,1656,226,NA,1356,4,NA,4411,NA,NA,NA,NA,NA
51388,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,8479,NA,7130,393,NA,1349,11,NA,10250,NA,NA,NA,NA,NA
51388,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,7035,NA,5309,581,NA,1726,0,NA,10360,NA,NA,NA,NA,NA
51388,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,8847,NA,7560,706,NA,1287,4,NA,10074,NA,NA,NA,NA,NA
51388,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,6352,NA,4797,232,NA,1555,2775,NA,9359,NA,NA,NA,NA,NA
51418,1995,"QualFiltered",NA,NA,NA,40,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
51418,1996,"QualFiltered",NA,NA,NA,50,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
51418,1997,"QualFiltered",NA,NA,NA,20,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
51418,1999,"RELATIVE ABUNDANCE (TYPE-3)",NA,750,NA,750,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,NA
51418,2000,"OtherSource",NA,1200,NA,1200,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA
51418,2001,"QualFiltered",NA,NA,NA,2900,NA,NA,NA,NA,NA,2900,NA,NA,NA,NA,NA
51418,2002,"OtherSource",NA,600,NA,600,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA
51418,2003,"RELATIVE ABUNDANCE (TYPE-3)",NA,260,NA,260,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA
51418,2005,"OtherSource",NA,950,NA,950,NA,NA,NA,NA,NA,950,NA,NA,NA,NA,NA
51418,2006,"OtherSource",NA,590,NA,590,0,NA,0,0,NA,590,NA,NA,NA,NA,NA
51418,2007,"OtherSource",NA,219,NA,219,12,NA,0,0,NA,231,NA,NA,NA,NA,NA
51418,2008,"OtherSource",NA,370,NA,370,NA,NA,0,0,NA,370,NA,NA,NA,NA,NA
51418,2010,"OtherSource",NA,1348,NA,1348,271,NA,0,0,NA,1619,NA,NA,NA,NA,NA
51418,2011,"OtherSource",NA,1053,NA,1053,273,NA,0,0,NA,1326,NA,NA,NA,NA,NA
51418,2012,"RELATIVE ABUNDANCE (TYPE-3)",NA,178,NA,178,40,NA,0,0,NA,218,NA,NA,NA,NA,NA
51418,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,578,NA,578,277,NA,0,0,NA,855,NA,NA,NA,NA,NA
51418,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,1056,NA,1056,193,NA,0,0,NA,1249,NA,NA,NA,NA,NA
51418,2015,"RELATIVE ABUNDANCE (TYPE-3)",NA,1075,NA,1075,167,NA,0,0,NA,1242,NA,NA,NA,NA,NA
51418,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,376,NA,376,88,NA,0,0,NA,464,NA,NA,NA,NA,NA
51418,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,892,NA,892,361,NA,NA,NA,NA,1253,NA,NA,NA,NA,NA
51418,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,688,NA,688,75,NA,0,0,NA,763,NA,NA,NA,NA,NA
51418,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,1580,NA,1580,159,NA,0,0,NA,1739,NA,NA,NA,NA,NA
51418,2020,"RELATIVE ABUNDANCE (TYPE-3)",NA,781,NA,781,126,NA,0,0,NA,907,NA,NA,NA,NA,NA
51418,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,675,NA,675,69,NA,0,0,NA,744,NA,NA,NA,NA,NA
51418,2022,"RELATIVE ABUNDANCE (TYPE-3)",NA,190,NA,190,19,NA,0,0,NA,NA,NA,NA,NA,NA,NA
51438,2002,"QualFiltered",NA,NA,NA,5,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
51518,1979,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,NA,NA,NA,NA,NA
51518,1980,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,1191,NA,NA,NA,NA,NA
51518,1986,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,292,NA,NA,NA,NA,NA
51518,1987,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,287,NA,NA,NA,NA,NA
51518,1988,"QualFiltered",NA,NA,NA,214,75,75,75,75,NA,450,NA,NA,NA,NA,NA
51518,1991,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,NA
51518,1995,"OtherSource",NA,168,NA,100,200,NA,68,68,NA,375,NA,NA,NA,NA,NA
51518,1996,"OtherSource",NA,768,NA,600,NA,NA,168,33,NA,795,NA,NA,NA,NA,NA
51518,1997,"OtherSource",NA,729,NA,600,NA,NA,129,12,NA,741,NA,NA,NA,NA,NA
51518,1998,"OtherSource",NA,291,NA,200,NA,NA,91,6,NA,295,NA,NA,NA,NA,NA
51518,1999,"OtherSource",NA,652,NA,500,NA,NA,152,21,NA,700,NA,NA,NA,NA,NA
51518,2000,"OtherSource",NA,616,NA,450,NA,NA,166,6,NA,618,NA,NA,NA,NA,NA
51518,2001,"OtherSource",NA,356,NA,250,NA,NA,106,27,NA,446,NA,NA,NA,NA,NA
51518,2002,"OtherSource",NA,576,NA,432,NA,NA,144,15,NA,652,NA,NA,NA,NA,NA
51518,2003,"OtherSource",NA,510,NA,393,NA,NA,117,18,NA,532,NA,NA,NA,NA,NA
51518,2004,"OtherSource",NA,303,NA,200,NA,NA,103,17,NA,323,NA,NA,NA,NA,NA
51518,2005,"OtherSource",NA,323,NA,201,16,NA,122,91,NA,430,NA,NA,NA,NA,NA
51518,2006,"OtherSource",NA,840,NA,672,153,NA,168,8,NA,1001,NA,NA,NA,NA,NA
51518,2007,"OtherSource",NA,346,NA,220,12,NA,126,12,NA,370,NA,NA,NA,NA,NA
51518,2008,"OtherSource",NA,695,NA,506,133,NA,189,5,NA,833,NA,NA,NA,NA,NA
51518,2009,"OtherSource",NA,311,NA,148,36,NA,163,2,NA,349,NA,NA,NA,NA,NA
51518,2010,"QualFiltered",NA,NA,NA,561,107,NA,114,2,NA,784,NA,NA,NA,NA,NA
51518,2011,"QualFiltered",NA,NA,NA,947,73,NA,100,5,NA,1125,NA,NA,NA,NA,NA
51518,2012,"QualFiltered",NA,NA,NA,679,27,NA,109,5,NA,820,NA,NA,NA,NA,NA
51518,2013,"QualFiltered",NA,NA,NA,800,NA,NA,36,0,NA,839,NA,NA,NA,NA,NA
51518,2014,"QualFiltered",NA,NA,NA,865,3,NA,124,0,NA,997,NA,NA,NA,NA,NA
51518,2015,"QualFiltered",NA,NA,NA,511,23,NA,59,0,NA,593,NA,NA,NA,NA,NA
51518,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,679,NA,679,281,NA,NA,NA,NA,960,NA,NA,NA,NA,NA
51518,2018,"QualFiltered",NA,NA,NA,341,4,NA,115,1,NA,461,NA,NA,NA,NA,NA
51518,2019,"QualFiltered",NA,NA,NA,147,61,NA,59,0,NA,267,NA,NA,NA,NA,NA
51518,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,335,NA,273,41,NA,62,2,NA,722,NA,NA,NA,NA,NA
51518,2021,"TRUE ABUNDANCE (TYPE-2)",NA,722,NA,643,27,NA,79,6,NA,992,NA,NA,NA,NA,NA
51518,2022,"RELATIVE ABUNDANCE (TYPE-3)",NA,338,NA,213,79,NA,125,0,NA,417,NA,NA,NA,NA,NA
51519,1979,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,2520,NA,NA,NA,NA,NA
51519,1980,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,2418,NA,NA,NA,NA,NA
51519,1984,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,2423,NA,NA,NA,NA,NA
51519,1986,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,715,NA,NA,NA,NA,NA
51519,1987,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,618,NA,NA,NA,NA,NA
51519,1988,"QualFiltered",NA,NA,NA,434,1053,1053,1053,1053,NA,1755,NA,NA,NA,NA,NA
51519,1989,"QualFiltered",NA,NA,NA,980,1350,1350,220,220,NA,2550,NA,NA,NA,NA,NA
51519,1990,"QualFiltered",NA,NA,NA,921,710,710,710,710,NA,1720,NA,NA,NA,NA,NA
51519,1991,"QualFiltered",NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,NA
51519,1993,"QualFiltered",NA,NA,NA,550,NA,NA,190,190,NA,740,NA,NA,NA,NA,NA
51519,1994,"QualFiltered",NA,NA,NA,300,400,400,189,41,NA,940,NA,NA,NA,NA,NA
51519,1995,"TRUE ABUNDANCE (TYPE-1)",NA,1903,NA,1592,3236,NA,311,88,NA,5277,NA,NA,NA,NA,NA
51519,1996,"TRUE ABUNDANCE (TYPE-1)",NA,1247,NA,990,888,NA,257,72,NA,2542,NA,NA,NA,NA,NA
51519,1997,"OtherSource",NA,690,NA,638,173,NA,52,24,NA,887,NA,NA,NA,NA,NA
51519,1998,"OtherSource",NA,1288,NA,1011,599,NA,277,30,NA,1891,NA,NA,NA,NA,NA
51519,1999,"OtherSource",NA,2163,NA,1920,280,NA,243,1,NA,2515,NA,NA,NA,NA,NA
51519,2000,"OtherSource",NA,848,NA,596,992,NA,252,12,NA,1908,NA,NA,NA,NA,NA
51519,2001,"OtherSource",NA,1544,NA,1277,1385,NA,267,12,NA,3034,NA,NA,NA,NA,NA
51519,2002,"OtherSource",NA,1155,NA,946,644,NA,209,36,NA,2030,NA,NA,NA,NA,NA
51519,2003,"OtherSource",NA,1462,NA,1378,772,NA,84,48,NA,2330,NA,NA,NA,NA,NA
51519,2004,"RELATIVE ABUNDANCE (TYPE-3)",NA,2010,NA,1891,190,NA,119,30,NA,2450,NA,NA,NA,NA,NA
51519,2005,"RELATIVE ABUNDANCE (TYPE-3)",NA,1425,NA,1239,487,NA,186,58,NA,2920,NA,NA,NA,NA,NA
51519,2006,"RELATIVE ABUNDANCE (TYPE-3)",NA,1943,NA,1723,2716,NA,220,66,NA,5305,NA,NA,NA,NA,NA
51519,2007,"RELATIVE ABUNDANCE (TYPE-3)",NA,2322,NA,2222,1931,NA,100,44,NA,4522,NA,NA,NA,NA,NA
51519,2008,"RELATIVE ABUNDANCE (TYPE-3)",NA,2481,NA,2281,843,NA,200,52,NA,4096,NA,NA,NA,NA,NA
51519,2009,"RELATIVE ABUNDANCE (TYPE-3)",NA,1470,NA,1319,580,NA,151,50,NA,2549,NA,NA,NA,NA,NA
51519,2010,"RELATIVE ABUNDANCE (TYPE-3)",NA,2151,NA,1989,997,NA,162,43,NA,3241,NA,NA,NA,NA,NA
51519,2011,"RELATIVE ABUNDANCE (TYPE-3)",NA,3577,NA,3385,1394,NA,192,19,NA,4990,NA,NA,NA,NA,NA
51519,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,1043,NA,855,405,NA,188,17,NA,1714,NA,NA,NA,NA,NA
51519,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,2300,NA,2178,1821,NA,122,27,NA,4148,NA,NA,NA,NA,NA
51519,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,1689,NA,1564,472,NA,125,8,NA,2169,NA,NA,NA,NA,NA
51519,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,3105,NA,2965,1841,NA,140,15,NA,5023,NA,NA,NA,NA,NA
51519,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,1982,NA,1798,2965,NA,184,17,NA,4964,NA,NA,NA,NA,NA
51519,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,2108,NA,1950,1964,NA,158,22,NA,4211,NA,NA,NA,NA,NA
51519,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,2961,NA,2679,1103,NA,282,10,NA,4074,NA,NA,NA,NA,NA
51519,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,2744,NA,2525,2248,NA,219,36,NA,5142,NA,NA,NA,NA,NA
51519,2020,"RELATIVE ABUNDANCE (TYPE-3)",NA,2970,NA,2832,3983,NA,138,63,NA,7016,NA,NA,NA,NA,NA
51519,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,4647,NA,4398,3160,NA,249,36,NA,7948,NA,NA,NA,NA,NA
51519,2022,"RELATIVE ABUNDANCE (TYPE-3)",NA,7739,NA,7452,6885,NA,287,29,NA,15074,NA,NA,NA,NA,NA
51528,1995,"QualFiltered",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51528,1996,"QualFiltered",NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51528,1998,"QualFiltered",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51528,2000,"QualFiltered",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51528,2002,"RELATIVE ABUNDANCE (TYPE-3)",NA,1,NA,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
51528,2003,"RELATIVE ABUNDANCE (TYPE-3)",NA,147,NA,147,51,NA,NA,NA,NA,198,NA,NA,NA,NA,NA
52058,1999,"OtherSource",NA,75,NA,75,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52108,1996,"QualFiltered",NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52108,1999,"QualFiltered",NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52108,2000,"TRUE ABUNDANCE (TYPE-1)",NA,42,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52108,2001,"TRUE ABUNDANCE (TYPE-1)",NA,43,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52108,2002,"RELATIVE ABUNDANCE (TYPE-3)",NA,13,NA,13,0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
52108,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,25,NA,25,0,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
52108,2004,"RELATIVE ABUNDANCE (TYPE-4)",NA,13,NA,13,1,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
52108,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,1,NA,1,0,NA,0,0,NA,1,NA,NA,NA,NA,NA
52108,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,8,NA,8,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
52108,2008,"QualFiltered",NA,NA,NA,22,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA
52108,2009,"QualFiltered",NA,NA,NA,16,1,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
52108,2010,"QualFiltered",NA,NA,NA,9,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
52108,2011,"QualFiltered",NA,NA,NA,11,2,NA,0,0,NA,13,NA,NA,NA,NA,NA
52108,2013,"QualFiltered",NA,NA,NA,16,0,NA,0,0,NA,16,NA,NA,NA,NA,NA
52108,2019,"QualFiltered",NA,NA,NA,6,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
52108,2021,"QualFiltered",NA,NA,NA,2,0,NA,0,0,NA,2,NA,NA,NA,NA,NA
52108,2022,"QualFiltered",NA,NA,NA,4,0,NA,0,0,NA,4,NA,NA,NA,NA,NA
52118,1995,"OtherSource",NA,40,NA,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52118,1997,"OtherSource",NA,1200,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52118,2000,"OtherSource",NA,342,NA,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52118,2013,"QualFiltered",NA,NA,NA,NA,NA,NA,124,3,NA,127,NA,NA,NA,NA,NA
52153,1995,"QualFiltered",NA,NA,NA,22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52153,1996,"QualFiltered",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52163,1996,"QualFiltered",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52163,1999,"QualFiltered",NA,NA,NA,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52163,2001,"TRUE ABUNDANCE (TYPE-1)",NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52163,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
52208,1996,"OtherSource",NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52208,2009,"OtherSource",NA,5,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
52208,2013,"QualFiltered",NA,NA,NA,2,0,NA,0,0,NA,2,NA,NA,NA,NA,NA
52208,2017,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
52208,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,1,NA,1,0,NA,0,0,NA,1,NA,NA,NA,NA,NA
52208,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,2,NA,2,0,NA,0,0,NA,2,NA,NA,NA,NA,NA
52218,1995,"OtherSource",NA,450,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52218,1996,"OtherSource",NA,650,NA,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52218,1997,"OtherSource",NA,825,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52218,1998,"OtherSource",NA,800,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52218,1999,"OtherSource",NA,751,NA,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52218,2000,"RELATIVE ABUNDANCE (TYPE-3)",NA,1827,NA,1781,50,50,46,0,NA,1877,NA,NA,NA,NA,NA
52218,2001,"OtherSource",NA,2080,NA,2080,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52218,2002,"OtherSource",NA,190,NA,190,22,NA,NA,NA,NA,212,NA,NA,NA,NA,NA
52218,2003,"OtherSource",NA,1775,NA,1775,5,NA,NA,NA,NA,1780,NA,NA,NA,NA,NA
52218,2004,"OtherSource",NA,1127,NA,1127,68,NA,NA,NA,NA,1195,NA,NA,NA,NA,NA
52218,2005,"OtherSource",NA,635,NA,635,3,NA,NA,NA,NA,638,NA,NA,NA,NA,NA
52218,2006,"OtherSource",NA,414,NA,414,5,NA,0,0,NA,419,NA,NA,NA,NA,NA
52218,2007,"OtherSource",NA,253,NA,253,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA
52218,2008,"OtherSource",NA,215,NA,215,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA
52218,2009,"OtherSource",NA,206,NA,206,3,NA,NA,NA,NA,209,NA,NA,NA,NA,NA
52218,2010,"OtherSource",NA,225,NA,225,9,NA,NA,NA,NA,234,NA,NA,NA,NA,NA
52218,2011,"RELATIVE ABUNDANCE (TYPE-3)",NA,221,NA,221,140,NA,0,0,NA,361,NA,NA,NA,NA,NA
52218,2012,"RELATIVE ABUNDANCE (TYPE-3)",NA,268,NA,262,21,NA,6,0,NA,289,NA,NA,NA,NA,NA
52218,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,696,NA,684,1,NA,12,0,NA,697,NA,NA,NA,NA,NA
52218,2014,"RELATIVE ABUNDANCE (TYPE-3)",NA,219,NA,219,25,NA,0,0,NA,244,NA,NA,NA,NA,NA
52218,2015,"RELATIVE ABUNDANCE (TYPE-3)",NA,199,NA,199,25,NA,0,0,NA,224,NA,NA,NA,NA,NA
52218,2016,"RELATIVE ABUNDANCE (TYPE-3)",NA,311,NA,309,10,NA,2,0,NA,321,NA,NA,NA,NA,NA
52218,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,146,NA,119,3,NA,27,0,NA,149,NA,NA,NA,NA,NA
52218,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,114,NA,88,2,NA,26,0,NA,116,NA,NA,NA,NA,NA
52218,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,71,NA,71,15,NA,0,0,NA,86,NA,NA,NA,NA,NA
52218,2020,"RELATIVE ABUNDANCE (TYPE-3)",NA,147,NA,147,26,NA,0,0,NA,173,NA,NA,NA,NA,NA
52218,2021,"RELATIVE ABUNDANCE (TYPE-3)",NA,425,NA,419,0,NA,6,0,NA,425,NA,NA,NA,NA,NA
52218,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,53,NA,53,2,NA,0,0,NA,55,NA,NA,NA,NA,NA
52228,1995,"OtherSource",NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52228,1996,"OtherSource",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52228,2003,"OtherSource",NA,20,NA,20,1,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
52228,2004,"OtherSource",NA,7,NA,7,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
52228,2007,"OtherSource",NA,13,NA,13,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA
52228,2008,"OtherSource",NA,3,NA,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
52228,2009,"OtherSource",NA,6,NA,6,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
52228,2010,"OtherSource",NA,26,NA,26,6,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
52228,2011,"QualFiltered",NA,NA,NA,42,15,NA,0,0,NA,57,NA,NA,NA,NA,NA
52228,2013,"QualFiltered",NA,NA,NA,16,3,NA,0,0,NA,19,NA,NA,NA,NA,NA
52228,2015,"QualFiltered",NA,NA,NA,57,6,NA,0,0,NA,63,NA,NA,NA,NA,NA
52228,2016,"QualFiltered",NA,NA,NA,26,2,NA,0,0,NA,28,NA,NA,NA,NA,NA
52228,2017,"QualFiltered",NA,NA,NA,17,1,NA,0,0,NA,18,NA,NA,NA,NA,NA
52228,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,7,NA,7,0,NA,0,0,NA,7,NA,NA,NA,NA,NA
52228,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,4,NA,4,0,NA,0,0,NA,4,NA,NA,NA,NA,NA
52228,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,10,NA,10,1,NA,0,0,NA,11,NA,NA,NA,NA,NA
52228,2021,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
52228,2022,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
52338,1995,"OtherSource",NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52338,1996,"OtherSource",NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52338,1997,"OtherSource",NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52338,1998,"OtherSource",NA,20,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52338,1999,"OtherSource",NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
