Pop_UID,Pop_ID,Pop_Name,CU_ID,TimeSeriesData_Pop_Name
SEL-09-03.46318,46318,CELISTA CREEK,SEL-09-03,Celista Creek
SEL-09-03.46329,46329,SEYMOUR RIVER/STh,SEL-09-03,Seymour River
SEL-09-03.46339,46339,HUNAKWA CREEK,SEL-09-03,Hunakwa Creek
SEL-09-03.46349,46349,ANSTEY RIVER,SEL-09-03,Anstey River
SEL-09-03.46359,46359,EAGLE RIVER,SEL-09-03,Eagle River
SEL-09-03.46388,46388,RIENECKER CREEK,SEL-09-03,Reinecker Creek
SEL-09-03.46389,46389,TAPPEN CREEK,SEL-09-03,Tappen Creek
SEL-09-03.46400,46400,SALMON RIVER/STh,SEL-09-03,Salmon River
SEL-09-03.46419,46419,CANOE CREEK/STh,SEL-09-03,Canoe Creek
SEL-09-03.46429,46429,SHUSWAP RIVER-LOWER,SEL-09-03,Lower Shuswap River
SEL-09-03.46440,46440,SHUSWAP RIVER-MIDDLE,SEL-09-03,Middle Shuswap River
SEL-09-03.46480,46480,TRINITY CREEK,SEL-09-03,Trinity Creek
SEL-09-03.46490,46490,KINGFISHER CREEK/STh,SEL-09-03,Kingfisher Creek
SEL-09-03.46509,46509,NOISY CREEK,SEL-09-03,Noisy Creek
SEL-09-03.46519,46519,WAP CREEK,SEL-09-03,Wap Creek
SEL-09-03.46529,46529,TSUIUS CREEK,SEL-09-03,Tsuius Creek
SEL-09-03.61063,61063,TSIKWUSTUM CREEK,SEL-09-03,
SEL-09-03.61072,61072,SCOTCH CREEK-LAKE SHORE,SEL-09-03,
SEL-09-03.61073,61073,ONYX CREEK-LAKE SHORE,SEL-09-03,
SEL-09-03.61074,61074,ROSS CREEK-LAKE SHORE,SEL-09-03,
SEL-09-03.61075,61075,RIENECKER CREEK-LAKE SHORE,SEL-09-03,
SEL-09-03.69051,69051,MOMICH LAKE,SEL-09-03,
SEL-09-03.69052,69052,SHUSWAP LAKE,SEL-09-03,
SEL-09-03.69053,69053,ADAMS LAKE,SEL-09-03,
SEL-09-03.7421,7421,SHUSWAP LAKE-ANSTEY ARM-LAKE SHORE,SEL-09-03,Shuswap Lake - Anstey Arm
SEL-09-03.7422,7422,SHUSWAP LAKE-SEYMOUR ARM-LAKE SHORE,SEL-09-03,Shuswap Lake - Seymour Arm
SEL-09-03.7423,7423,SHUSWAP LAKE-SALMON ARM-LAKE SHORE,SEL-09-03,Shuswap Lake - Salmon Arm
SEL-09-03.7424,7424,SHUSWAP LAKE-MAIN ARM-LAKE SHORE,SEL-09-03,Shuswap Lake - Main Arm
SEL-09-03.7635,7635,BESSETTE CREEK,SEL-09-03,Bessette Creek
SEL-09-03.7638,7638,SICAMOUS CREEK,SEL-09-03,Sicamous Creek
SEL-09-03.7641,7641,JOHNSON CREEK,SEL-09-03,Johnson Creek
SEL-09-03.7642,7642,TSUIUS CREEK-LAKE SHORE,SEL-09-03,Tsuius Creek - Shore
SEL-09-03.7643,7643,BLURTON CREEK,SEL-09-03,Blurton Creek
SEL-09-03.811,811,CRAZY CREEK/STh,SEL-09-03,Crazy Creek
SEL-10-01.3441,3441,GROUSE (MOUL) CREEK,SEL-10-01,Grouse Creek
SEL-10-01.3442,3442,HEMP CREEK,SEL-10-01,Hemp Creek
SEL-10-01.46580,46580,NORTH THOMPSON RIVER,SEL-10-01,North Thompson River
SEL-10-01.46600,46600,BARRIERE RIVER,SEL-10-01,Barriere River
SEL-10-01.46640,46640,LEMIEUX CREEK,SEL-10-01,Lemieux Creek
SEL-10-01.46670,46670,MANN CREEK,SEL-10-01,Mann Creek
SEL-10-01.46680,46680,CLEARWATER RIVER,SEL-10-01,Clearwater River
SEL-10-01.46710,46710,RAFT RIVER,SEL-10-01,Raft River
SEL-10-01.46772,46772,LYON CREEK,SEL-10-01,Lion Creek
SEL-10-01.46782,46782,FINN CREEK,SEL-10-01,Finn Creek
SEL-10-01.69019,69019,DUNN CREEK,SEL-10-01,
SEL-10-03.3416,3416,FENNELL CREEK,SEL-10-03,"Barriere River, upper"
SEL-10-03.45028,45028,HARPER CREEK,SEL-10-03,Harper Creek
SEL-10-03.69045,69045,NORTH BARRIERE RIVER-ABOVE  NORTH BARRIERE LAKE,SEL-10-03,
SEL-11-01.50730,50730,FULMORE RIVER,SEL-11-01,NA
SEL-11-02.50680,50680,HEYDON CREEK,SEL-11-02,NA
SEL-11-03.50970,50970,KAKWEIKEN RIVER,SEL-11-03,NA
SEL-11-04.51040,51040,SCOTT COVE CREEK,SEL-11-04,NA
SEL-11-05.51125,51125,MACKENZIE RIVER/SC,SEL-11-05,NA
SEL-11-06.50610,50610,PHILLIPS RIVER,SEL-11-06,NA
SEL-11-06.50611,50611,PHILLIPS RIVER,SEL-11-06,NA
SEL-11-07.48719,48719,RUBY CREEK/SC,SEL-11-07,NA
SEL-11-09.48834,48834,TZOONIE RIVER,SEL-11-09,NA
SEL-12-01.52655,52655,KOKISH RIVER,SEL-12-01,NA
SEL-12-02.52520,52520,NAHWITTI RIVER,SEL-12-02,NA
SEL-12-03.52625,52625,NIMPKISH RIVER,SEL-12-03,NA
SEL-12-03.52626,52626,NIMPKISH RIVER,SEL-12-03,NA
SEL-12-05.52565,52565,QUATSE RIVER,SEL-12-05,NA
SEL-12-06.61068,61068,SCHOEN CREEK,SEL-12-06,NA
SEL-12-07.52530,52530,SHUSHARTIE RIVER,SEL-12-07,NA
SEL-12-08.7512,7512,WOSS RIVER,SEL-12-08,NA
SEL-12-09.64503,64503,SEBALHALL CREEK,SEL-12-09,NA
SEL-12-09.69037,69037,VERNON LAKE,SEL-12-09,NA
SEL-13-01.39950,39950,MARBLE RIVER,SEL-13-01,NA
SEL-13-02.39720,39720,CANOE CREEK/WVI,SEL-13-02,NA
SEL-13-03.41180,41180,CECILIA CREEK,SEL-13-03,NA
SEL-13-04.40345,40345,CHEEWHAT RIVER,SEL-13-04,NA
SEL-13-05.3210,3210,CLAYOQUOT RIVER,SEL-13-05,NA
SEL-13-05.52155,52155,CLAYOQUOT RIVER-UPPER,SEL-13-05,NA
SEL-13-06.41460,41460,DESERTED CREEK,SEL-13-06,NA
SEL-13-07.40245,40245,SAN JUAN RIVER,SEL-13-07,NA
SEL-13-07.40275,40275,RENFREW CREEK,SEL-13-07,NA
SEL-13-07.40305,40305,LENS CREEK,SEL-13-07,NA
SEL-13-08.3310,3310,GREAT CENTRAL LAKE,SEL-13-08,NA
SEL-13-09.40640,40640,HENDERSON LAKE CREEK,SEL-13-09,NA
SEL-13-10.41240,41240,HESQUIAT LAKE CREEK,SEL-13-10,NA
SEL-13-11.40380,40380,HOBITON CREEK,SEL-13-11,NA
SEL-13-12.39610,39610,JANSEN LAKE CREEK,SEL-13-12,NA
SEL-13-13.41220,41220,KANIM LAKE CREEK,SEL-13-13,NA
SEL-13-14.52080,52080,KENNEDY LAKE BEACHES,SEL-13-14,NA
SEL-13-14.52090,52090,KENNEDY LAKE FEEDER STREAMS,SEL-13-14,NA
SEL-13-14.52100,52100,KENNEDY RIVER-UPPER,SEL-13-14,NA
SEL-13-14.52110,52110,KENNEDY RIVER-LOWER,SEL-13-14,NA
SEL-13-14.52120,52120,KENNEDY LAKE-CLAYOQUOT ARM BEACHES,SEL-13-14,NA
SEL-13-14.52145,52145,CLAYOQUOT RIVER-LOWER,SEL-13-14,NA
SEL-13-14.52165,52165,COLD CREEK/WVI,SEL-13-14,NA
SEL-13-14.52180,52180,ANGORA CREEK,SEL-13-14,NA
SEL-13-14.61002,61002,KENNEDY LAKE FEEDER STREAMS #2,SEL-13-14,NA
SEL-13-15.39540,39540,MAGGIE RIVER,SEL-13-15,NA
SEL-13-16.41170,41170,MEGIN RIVER,SEL-13-16,NA
SEL-13-17.41340,41340,GOLD RIVER,SEL-13-17,NA
SEL-13-17.41360,41360,MUCHALAT RIVER,SEL-13-17,NA
SEL-13-17.41365,41365,OKTWANCH RIVER,SEL-13-17,NA
SEL-13-18.44552,44552,MURIEL S1 CREEK,SEL-13-18,NA
SEL-13-18.52130,52130,MURIEL LAKE,SEL-13-18,NA
SEL-13-18.81325094,81325094,MURIEL LAKE CREEK,SEL-13-18,NA
SEL-13-19.40355,40355,NITINAT RIVER,SEL-13-19,NA
SEL-13-19.40390,40390,CAYCUSE RIVER,SEL-13-19,NA
SEL-13-20.39800,39800,MAHATTA CREEK,SEL-13-20,NA
SEL-13-22.41755,41755,PARK RIVER,SEL-13-22,NA
SEL-13-23.39680,39680,POWER RIVER,SEL-13-23,NA
SEL-13-25.3325,3325,SPROAT LAKE,SEL-13-25,NA
SEL-13-26.42415,42415,FISHERMAN RIVER,SEL-13-26,NA
SEL-15-01.49689,49689,DOCEE RIVER,SEL-15-01,NA
SEL-15-01.49694,49694,CANOE CREEK/RSI,SEL-15-01,NA
SEL-15-01.49699,49699,SMOKEHOUSE CREEK,SEL-15-01,NA
SEL-15-02.51605,51605,OWIKENO LAKE,SEL-15-02,NA
SEL-15-02.51615,51615,DALLERY CREEK,SEL-15-02,NA
SEL-15-02.51620,51620,ASHLULM CREEK,SEL-15-02,NA
SEL-15-02.51625,51625,MACHMELL RIVER,SEL-15-02,NA
SEL-15-02.51630,51630,NEECHANZ RIVER,SEL-15-02,NA
SEL-15-02.51640,51640,SHEEMAHANT RIVER,SEL-15-02,NA
SEL-15-02.51645,51645,INZIANA RIVER,SEL-15-02,NA
SEL-15-02.51650,51650,WASHWASH RIVER,SEL-15-02,NA
SEL-15-02.51655,51655,TZEO RIVER,SEL-15-02,NA
SEL-15-04.50455,50455,WANNOCK RIVER,SEL-15-04,NA
SEL-16-01.61056,61056,S ATNARKO ABOVE RAINBOW,SEL-16-01,NA
SEL-16-01.61057,61057,S ATNARKO ABOVE LONESOME,SEL-16-01,NA
SEL-16-01.61058,61058,ZYMOETZ RIVER-UPPER ABOVE ALDRICH,SEL-16-01,NA
SEL-17-01.40980,40980,AIN RIVER,SEL-17-01,NA
SEL-17-02.41000,41000,AWUN RIVER,SEL-17-02,NA
SEL-17-03.43135,43135,FAIRFAX CREEK,SEL-17-03,NA
SEL-17-04.40945,40945,JALUN RIVER,SEL-17-04,NA
SEL-17-06.42025,42025,MATHERS CREEK,SEL-17-06,NA
SEL-17-07.40905,40905,MERCER CREEK,SEL-17-07,NA
SEL-17-08.41060,41060,COPPER CREEK,SEL-17-08,NA
SEL-17-09.41020,41020,YAKOUN RIVER,SEL-17-09,NA
SEL-17-10.64504,64504,GOLD CREEK/STh,SEL-17-10,
SEL-17-10.69038,69038,GOLD CREEK-UPPER,SEL-17-10,NA
SEL-17-10.69040,69040,MARIE LAKE,SEL-17-10,NA
SEL-18-02.42785,42785,CANOONA RIVER,SEL-18-02,NA
SEL-18-04.44150,44150,EVELYN CREEK,SEL-18-04,NA
SEL-18-05.51980,51980,KAINET CREEK,SEL-18-05,NA
SEL-18-06.51815,51815,KIMSQUIT RIVER,SEL-18-06,NA
SEL-18-07.52435,52435,KITKIATA CREEK,SEL-18-07,NA
SEL-18-08.50270,50270,KITLOPE RIVER,SEL-18-08,NA
SEL-18-09.51915,51915,PINE RIVER,SEL-18-09,NA
SEL-19-01.44330,44330,BANKS LAKES CREEK,SEL-19-01,NA
SEL-19-02.43815,43815,BLOOMFIELD CREEK,SEL-19-02,NA
SEL-19-03.44295,44295,BOLTON CREEK/HecLow,SEL-19-03,NA
SEL-19-04.44340,44340,BONILLA LAKE CREEK,SEL-19-04,NA
SEL-19-09.44205,44205,CRIDGE INLET CREEK,SEL-19-09,NA
SEL-19-10.3446,3446,COOPER INLET-FANNIE COVE R/H CREEK,SEL-19-10,NA
SEL-19-10.43690,43690,COOPER INLET-FANNIE COVE CREEKS,SEL-19-10,NA
SEL-19-11.44245,44245,CURTIS INLET CREEK,SEL-19-11,NA
SEL-19-14.44240,44240,DEVON LAKE CREEK,SEL-19-14,NA
SEL-19-17.51700,51700,BEAVER CREEK/HecLow,SEL-19-17,NA
SEL-19-18.44285,44285,END HILL CREEK,SEL-19-18,NA
SEL-19-20.52475,52475,KLEWNUGGIT INLET CREEK,SEL-19-20,NA
SEL-19-23.42700,42700,GULL CREEK,SEL-19-23,NA
SEL-19-25.44020,44020,KDELMASHAN CREEK,SEL-19-25,NA
SEL-19-26.44305,44305,KEECHA CREEK,SEL-19-26,NA
SEL-19-27.43925,43925,KENT INLET LAGOON CREEK,SEL-19-27,NA
SEL-19-31.43675,43675,KILDIDT LAGOON CREEK #2,SEL-19-31,NA
SEL-19-32.43700,43700,KISAMEET RIVER,SEL-19-32,NA
SEL-19-33.51710,51710,KOEYE RIVER,SEL-19-33,NA
SEL-19-34.44300,44300,KOORYET CREEK,SEL-19-34,NA
SEL-19-36.42710,42710,KWAKWA CREEK,SEL-19-36,NA
SEL-19-38.43990,43990,LIMESTONE CREEK/HecLow,SEL-19-38,NA
SEL-19-40.42745,42745,MARY COVE CREEK,SEL-19-40,NA
SEL-19-43.44235,44235,MIKADO LAKE CREEK,SEL-19-43,NA
SEL-19-45.51720,51720,NAMU RIVER,SEL-19-45,NA
SEL-19-46.43715,43715,HOOK NOSE CREEK,SEL-19-46,NA
SEL-19-47.43805,43805,POWLES CREEK,SEL-19-47,NA
SEL-19-49.43395,43395,KLOIYA RIVER,SEL-19-49,NA
SEL-19-49.43400,43400,DIANA LAKE CREEK,SEL-19-49,NA
SEL-19-49.43405,43405,PRUDHOMME CREEK,SEL-19-49,NA
SEL-19-51.44365,44365,RYAN CREEK,SEL-19-51,NA
SEL-19-52.44195,44195,SALTER LAKE CREEK,SEL-19-52,NA
SEL-19-53.44275,44275,CAPTAIN COVE CREEK,SEL-19-53,NA
SEL-19-54.43415,43415,SHAWATLAN RIVER,SEL-19-54,NA
SEL-19-57.44290,44290,SPENCER CREEK,SEL-19-57,NA
SEL-19-59.43920,43920,TALAMOOSA CREEK,SEL-19-59,NA
SEL-19-60.51935,51935,TANKEEAH RIVER,SEL-19-60,NA
SEL-19-62.44200,44200,TSIMTACK LAKE CREEK,SEL-19-62,NA
SEL-19-64.51945,51945,TUNO CREEK-WEST,SEL-19-64,NA
SEL-19-66.43935,43935,WALE CREEK,SEL-19-66,NA
SEL-19-70.43260,43260,KWAKUSDIS RIVER,SEL-19-70,NA
SEL-20-01.48534,48534,ALASTAIR LAKE,SEL-20-01,NA
SEL-20-01.48549,48549,KADEEN CREEK,SEL-20-01,NA
SEL-20-01.48554,48554,WESTSIDE CREEK,SEL-20-01,NA
SEL-20-01.48559,48559,SOUTHEND CREEK,SEL-20-01,NA
SEL-20-02.61053,61053,ZYMOETZ RIVER-UPPER ABOVE ALDRICH,SEL-20-02,NA
SEL-20-03.61052,61052,ZYMOETZ RIVER-UPPER ABOVE DENNIS,SEL-20-03,NA
SEL-20-04.48464,48464,ECSTALL RIVER,SEL-20-04,NA
SEL-20-05.48499,48499,JOHNSTON CREEK/LSK,SEL-20-05,NA
SEL-20-05.48504,48504,JOHNSTON LAKE,SEL-20-05,NA
SEL-20-06.44883,44883,ALICE CREEK,SEL-20-06,NA
SEL-20-06.47745,47745,KITSUMKALUM LAKE,SEL-20-06,NA
SEL-20-06.47750,47750,KITSUMKALUM RIVER-UPPER,SEL-20-06,NA
SEL-20-06.47785,47785,GOAT CREEK/LSK,SEL-20-06,NA
SEL-20-06.47790,47790,WESACH CREEK,SEL-20-06,NA
SEL-20-06.47795,47795,DRY CREEK,SEL-20-06,NA
SEL-20-06.47800,47800,CLEAR CREEK/LSK,SEL-20-06,NA
SEL-20-06.47805,47805,CEDAR RIVER,SEL-20-06,NA
SEL-20-07.47695,47695,ANDALAS CREEK,SEL-20-07,NA
SEL-20-07.47700,47700,CLEARWATER CREEK/LSK,SEL-20-07,NA
SEL-20-07.47705,47705,SCHULBUCKHAND CREEK,SEL-20-07,NA
SEL-20-07.47715,47715,HATCHERY CREEK,SEL-20-07,NA
SEL-20-07.47720,47720,NORTH GRANITE CREEK,SEL-20-07,NA
SEL-20-07.47725,47725,FURLONG CREEK,SEL-20-07,NA
SEL-20-07.47730,47730,BLACKWATER CREEK/LSK,SEL-20-07,NA
SEL-20-07.47735,47735,WILLIAMS CREEK/LSK,SEL-20-07,NA
SEL-20-07.47740,47740,SOCKEYE CREEK/LSK,SEL-20-07,NA
SEL-20-07.7005,7005,GAINEY CREEK,SEL-20-07,NA
SEL-20-08.47820,47820,ZYMOETZ RIVER-UPPER,SEL-20-08,NA
SEL-20-08.61041,61041,ZYMOETZ RIVER-UPPER BELOW MCDONELL,SEL-20-08,NA
SEL-20-08.61045,61045,ZYMOETZ RIVER-UPPER ABOVE MCDONELL,SEL-20-08,NA
SEL-21-01.61082,61082,ATNA RIVER-UPPER,SEL-21-01,NA
SEL-21-02.3237,3237,FULTON RIVER,SEL-21-02,NA
SEL-21-02.3238,3238,PINKUT CREEK,SEL-21-02,NA
SEL-21-02.45452,45452,BABINE LAKE,SEL-21-02,NA
SEL-21-02.45457,45457,BABINE RIVER-SECTION 5,SEL-21-02,NA
SEL-21-02.45462,45462,BERN-ANN CREEK,SEL-21-02,NA
SEL-21-02.45467,45467,FULTON RIVER-ABOVE WEIR,SEL-21-02,NA
SEL-21-02.45472,45472,FULTON RIVER-BELOW WEIR,SEL-21-02,NA
SEL-21-02.45477,45477,PINKUT CREEK-ABOVE WEIR,SEL-21-02,NA
SEL-21-02.45482,45482,PINKUT CREEK-BELOW WEIR,SEL-21-02,NA
SEL-21-02.48064,48064,GULLWING CREEK/MSK,SEL-21-02,NA
SEL-21-02.48069,48069,FOUR MILE CREEK/MSK,SEL-21-02,NA
SEL-21-02.48074,48074,TELZATO CREEK,SEL-21-02,NA
SEL-21-02.48094,48094,SUTHERLAND RIVER/MSK,SEL-21-02,NA
SEL-21-02.48099,48099,SHASS CREEK,SEL-21-02,NA
SEL-21-02.48599,48599,PIERRE CREEK,SEL-21-02,NA
SEL-21-02.48674,48674,TWAIN CREEK,SEL-21-02,NA
SEL-21-02.48679,48679,CROSS CREEK/MSK,SEL-21-02,NA
SEL-21-02.48684,48684,DONALDS CREEK,SEL-21-02,NA
SEL-21-02.49354,49354,BABINE RIVER-UNACCOUNTED,SEL-21-02,NA
SEL-21-02.49359,49359,BABINE RIVER-SECTIONS 1 TO 3,SEL-21-02,NA
SEL-21-02.49364,49364,BABINE RIVER-SECTION 4 (FENCE),SEL-21-02,NA
SEL-21-02.49369,49369,NILKITKWA RIVER,SEL-21-02,NA
SEL-21-02.49374,49374,NICHYESKWA CREEK,SEL-21-02,NA
SEL-21-02.49379,49379,BOUCHER CREEK,SEL-21-02,NA
SEL-21-02.49384,49384,TSEZAKWA CREEK,SEL-21-02,NA
SEL-21-02.49389,49389,FIVE MILE CREEK/MSK,SEL-21-02,NA
SEL-21-02.49394,49394,NINE MILE CREEK,SEL-21-02,NA
SEL-21-02.49399,49399,FORKS CREEK,SEL-21-02,NA
SEL-21-02.49404,49404,MORRISON CREEK/MSK,SEL-21-02,NA
SEL-21-02.49419,49419,HAZELWOOD CREEK,SEL-21-02,NA
SEL-21-02.49424,49424,TACHEK CREEK,SEL-21-02,NA
SEL-21-02.49429,49429,BIG LOON CREEK,SEL-21-02,NA
SEL-21-02.49434,49434,SOCKEYE CREEK/MSK,SEL-21-02,NA
SEL-21-02.49439,49439,KEW CREEK,SEL-21-02,NA
SEL-21-03.49229,49229,MAXAN CREEK,SEL-21-03,NA
SEL-21-05.47590,47590,KITWANGA RIVER,SEL-21-05,NA
SEL-21-05.47595,47595,MOONLIT CREEK,SEL-21-05,NA
SEL-21-06.61080,61080,MAXAN CREEK-UPPER,SEL-21-06,NA
SEL-21-07.49184,49184,MORICE RIVER,SEL-21-07,NA
SEL-21-07.49189,49189,MORICE LAKE,SEL-21-07,NA
SEL-21-07.49209,49209,NANIKA RIVER,SEL-21-07,NA
SEL-21-07.49214,49214,ATNA RIVER,SEL-21-07,NA
SEL-21-09.3041,3041,JACKSON CREEK,SEL-21-09,NA
SEL-21-09.3044,3044,SWAN LAKE UNNAMED CREEK #2,SEL-21-09,NA
SEL-21-09.3055,3055,BARNES CREEK/MSK,SEL-21-09,NA
SEL-21-09.45442,45442,SWAN LAKE CREEK,SEL-21-09,NA
SEL-21-09.45447,45447,SWAN LAKE,SEL-21-09,NA
SEL-21-09.45497,45497,FALLS CREEK/MSK,SEL-21-09,NA
SEL-21-09.49329,49329,STEPHENS CREEK-BELOW LAKE,SEL-21-09,NA
SEL-21-09.49334,49334,CLUB CREEK-LOWER (BETWEEN CLUB LAKE AND STEPHENS LAKE),SEL-21-09,NA
SEL-21-09.49339,49339,CLUB CREEK-UPPER,SEL-21-09,NA
SEL-21-09.49349,49349,WILLIAMS LAKE CREEK,SEL-21-09,NA
SEL-21-09.61009,61009,STEPHENS CREEK/MSK,SEL-21-09,NA
SEL-21-11.49409,49409,TAHLO CREEK-UPPER,SEL-21-11,NA
SEL-21-11.49414,49414,TAHLO CREEK,SEL-21-11,NA
SEL-21-12.49324,49324,HODDER LAKE CREEK,SEL-21-12,NA
SEL-22-01.48129,48129,ASITKA RIVER,SEL-22-01,NA
SEL-22-02.48124,48124,AZUKLOTZ CREEK,SEL-22-02,NA
SEL-22-03.48109,48109,BEAR RIVER/USK,SEL-22-03,NA
SEL-22-03.48114,48114,BEAR LAKE/USK,SEL-22-03,NA
SEL-22-03.48119,48119,SALIX CREEK,SEL-22-03,NA
SEL-22-04.47645,47645,DAMSHILGWIT CREEK,SEL-22-04,NA
SEL-22-05.48139,48139,JOHANSON CREEK,SEL-22-05,NA
SEL-22-06.47655,47655,KLUATANTAN RIVER,SEL-22-06,NA
SEL-22-07.47665,47665,KLUAYAZ CREEK,SEL-22-07,NA
SEL-22-08.47650,47650,MOTASE LAKE,SEL-22-08,NA
SEL-22-09.45432,45432,SICINTINE RIVER,SEL-22-09,NA
SEL-22-10.3257,3257,SHILAHOU CREEK,SEL-22-10,NA
SEL-22-10.47640,47640,SLAMGEESH RIVER,SEL-22-10,NA
SEL-22-11.48144,48144,SPAWNING LAKE,SEL-22-11,NA
SEL-22-12.48104,48104,SUSTUT RIVER,SEL-22-12,NA
SEL-24-01.48344,48344,BOWSER RIVER,SEL-24-01,NA
SEL-24-02.48364,48364,DAMDOCHAX CREEK,SEL-24-02,NA
SEL-24-03.48299,48299,KWINAGEESE RIVER,SEL-24-03,NA
SEL-24-03.61069,61069,BONNEY CREEK,SEL-24-03,NA
SEL-24-04.61043,61043,KWINAGEESE RIVER-UPPER,SEL-24-04,NA
SEL-24-05.48334,48334,MEZIADIN RIVER,SEL-24-05,NA
SEL-24-05.61042,61042,HANNA CREEK/UNR,SEL-24-05,NA
SEL-24-05.61054,61054,TINTINA CREEK,SEL-24-05,NA
SEL-24-06.48349,48349,OWEEGEE CREEK,SEL-24-06,NA
SEL-25-01.61081,61081,BORDER LAKE,SEL-25-01,NA
SEL-26-01.45492,45492,CHRISTINA CREEK,SEL-26-01,NA
SEL-26-02.45144,45144,TAHLTAN RIVER,SEL-26-02,NA
SEL-26-03.45143,45143,CHUTINE RIVER,SEL-26-03,NA
SEL-27-01.64501,64501,SOUTH WHITING RIVER,SEL-27-01,NA
SEL-28-01.44575,44575,KUTHAI LAKE,SEL-28-01,NA
SEL-28-02.45160,45160,LITTLE TRAPPER LAKE,SEL-28-02,NA
SEL-28-03.45151,45151,TATSATUA CREEK-UPPER,SEL-28-03,NA
SEL-28-05.61039,61039,KING SALMON CREEK,SEL-28-05,NA
SEL-30-01.61006,61006,BLANCHARD RIVER,SEL-30-01,NA
SEL-30-02.44855,44855,KLUKSHU RIVER,SEL-30-02,NA
SEL-30-03.44862,44862,NESKETAHIN LAKE,SEL-30-03,NA
SER-02.47954,47954,WIDGEON SLOUGH,SER-02,Widgeon Slough
SER-02.47954.1,47954.1,WIDGEON CREEK,SER-02,NA
SER-03.46030,46030,HARRISON RIVER,SER-03,Harrison River
SER-08.39975,39975,CHEMAINUS RIVER,SER-08,NA
SER-08.40015,40015,COWICHAN RIVER,SER-08,NA
SER-08.40095,40095,COLQUITZ RIVER,SER-08,NA
SER-08.40105,40105,CRAIGFLOWER CREEK,SER-08,NA
SER-08.48664,48664,CHAPMAN CREEK,SER-08,NA
SER-08.48824,48824,STORM CREEK,SER-08,NA
SER-08.48854,48854,VANCOUVER RIVER,SER-08,NA
SER-08.48894,48894,SKWAWKA RIVER,SER-08,NA
SER-08.48964,48964,WEST CREEK/SC,SER-08,NA
SER-08.49074,49074,THEODOSIA RIVER,SER-08,NA
SER-08.49144,49144,REFUGE COVE CREEK,SER-08,NA
SER-08.49824,49824,INDIAN RIVER/SC,SER-08,NA
SER-08.49839,49839,SEYMOUR RIVER/SC,SER-08,NA
SER-08.49869,49869,CAPILANO RIVER,SER-08,NA
SER-08.49924,49924,SQUAMISH RIVER,SER-08,NA
SER-08.49929,49929,MAMQUAM RIVER,SER-08,NA
SER-08.49965,49965,MAMQUAM RIVER SPAWNING  CHANNEL,SER-08,NA
SER-08.49985,49985,CHEAKAMUS RIVER,SER-08,NA
SER-08.50030,50030,ASHLU CREEK,SER-08,NA
SER-08.50065,50065,SPRING CREEK/SC,SER-08,NA
SER-08.50070,50070,SHOVELNOSE CREEK,SER-08,NA
SER-08.50460,50460,KLITE RIVER,SER-08,NA
SER-08.50520,50520,QUATAM RIVER,SER-08,NA
SER-08.51270,51270,WILFRED CREEK,SER-08,NA
SER-08.51360,51360,QUALICUM RIVER,SER-08,NA
SER-08.51380,51380,LITTLE QUALICUM RIVER,SER-08,NA
SER-08.51410,51410,ENGLISHMAN RIVER,SER-08,NA
SER-08.51510,51510,NANAIMO RIVER,SER-08,NA
SER-08.52510,52510,STRANBY RIVER,SER-08,NA
SER-08.52545,52545,SONGHEES CREEK,SER-08,NA
SER-08.52555,52555,TSULQUATE RIVER,SER-08,NA
SER-08.52575,52575,QUATSESE RIVER,SER-08,NA
SER-08.52585,52585,KEOGH RIVER,SER-08,NA
SER-08.52595,52595,CLUXEWE RIVER,SER-08,NA
SER-08.52605,52605,MILLS CREEK,SER-08,NA
SER-08.52615,52615,HYDE CREEK/EVI,SER-08,NA
SER-08.52656,52656,KOKISH RIVER,SER-08,NA
SER-08.52680,52680,NAKA CREEK,SER-08,NA
SER-08.52690,52690,ADAM RIVER,SER-08,NA
SER-08.52700,52700,EVE RIVER,SER-08,NA
SER-08.52710,52710,SALMON RIVER/EVI,SER-08,NA
SER-08.52730,52730,AMOR DE COSMOS CREEK,SER-08,NA
SER-08.52740,52740,PYE CREEK/EVI,SER-08,NA
SER-08.52840,52840,MCKERCHER CREEK,SER-08,NA
SER-08.52890,52890,MENZIES CREEK,SER-08,NA
SER-08.52910,52910,CAMPBELL RIVER/EVI,SER-08,NA
SER-08.52940,52940,QUINSAM RIVER,SER-08,NA
SER-08.52990,52990,OYSTER RIVER,SER-08,NA
SER-08.53010,53010,BLACK CREEK,SER-08,NA
SER-08.53060,53060,PUNTLEDGE RIVER,SER-08,NA
SER-08.53070,53070,TSOLUM RIVER,SER-08,NA
SER-09.48394,48394,ESTERO CREEK,SER-09,NA
SER-09.49484,49484,BAMFORD CREEK,SER-09,NA
SER-09.49524,49524,SEYMOUR RIVER/SC,SER-09,NA
SER-09.50185,50185,KENNETH RIVER,SER-09,NA
SER-09.50530,50530,ORFORD RIVER,SER-09,NA
SER-09.50540,50540,SOUTHGATE RIVER,SER-09,NA
SER-09.50560,50560,HOMATHKO RIVER,SER-09,NA
SER-09.50600,50600,KNOX BAY CREEK,SER-09,NA
SER-09.50620,50620,FANNY BAY CREEK,SER-09,NA
SER-09.50630,50630,GRASSY CREEK,SER-09,NA
SER-09.50640,50640,GRAY CREEK/SC,SER-09,NA
SER-09.50650,50650,APPLE RIVER,SER-09,NA
SER-09.50660,50660,STAFFORD RIVER,SER-09,NA
